"theta.1-1" "theta.2-1" "theta.3-1" "theta.4-1" "theta.5-1" "theta.6-1" "theta.1-2" "theta.2-2" "theta.3-2" "theta.4-2" "theta.5-2" "theta.6-2" "theta.1-3" "theta.2-3" "theta.3-3" "theta.4-3" "theta.5-3" "theta.6-3" "theta.1-4" "theta.2-4" "theta.3-4" "theta.4-4" "theta.5-4" "theta.6-4" "theta.1-5" "theta.2-5" "theta.3-5" "theta.4-5" "theta.5-5" "theta.6-5" "theta.1-6" "theta.2-6" "theta.3-6" "theta.4-6" "theta.5-6" "theta.6-6" "theta.1-7" "theta.2-7" "theta.3-7" "theta.4-7" "theta.5-7" "theta.6-7" "theta.1-8" "theta.2-8" "theta.3-8" "theta.4-8" "theta.5-8" "theta.6-8" "theta.1-9" "theta.2-9" "theta.3-9" "theta.4-9" "theta.5-9" "theta.6-9" "theta.1-10" "theta.2-10" "theta.3-10" "theta.4-10" "theta.5-10" "theta.6-10" "theta.1-11" "theta.2-11" "theta.3-11" "theta.4-11" "theta.5-11" "theta.6-11" "theta.1-12" "theta.2-12" "theta.3-12" "theta.4-12" "theta.5-12" "theta.6-12" "p.1" "p.2" "p.3" "p.4" "p.5" "p.6"
"48" 0.012918 0.0001070809 0.003296692 0.001559902 0.9940356 0.001944305 0.01987241 4.456305e-05 0.0009504413 0.002798745 0.02840532 0.9991836 0.9803369 0.0008725524 0.00010199 0.00023864 0.004838094 0.0005569323 0.1164464 0.9998815 0.0005924565 0.9972626 0.001698057 0.000371207 0.01925696 0.0002970369 0.9996869 0.001195046 0.04185579 0.0006297002 0.245871 0.3485722 0.3980975 0.4898894 0.5573831 0.4116067 0.6872495 0.5106781 0.4928422 0.4704548 0.595937 0.5304619 0.04693783 0.650952 0.9020216 0.9745982 0.004810671 0.8262829 0.009671294 0.0660044 0.2052735 0.2882321 0.02693186 0.1562908 0.04973575 0.01102893 0.08939043 0.2258377 0.04278909 0.06174605 0.03280952 0.4263537 0.4861049 0.5934291 0.2120523 0.4749506 0.1182371 0.01351995 0.08045298 0.2063091 0.04079542 0.05625671 0.00408406 0.4834651 0.188217 0.1588338 0.0192542 0.1461458
"49" 0.03951149 0.0001545358 0.0002865043 0.001292835 0.999826 0.005787455 0.1879914 0.0001530246 0.0006676821 0.001970808 0.006774405 0.9965062 0.9826746 0.0009496149 0.0006575845 0.0004882122 0.02618214 0.001121046 0.01086097 0.9999102 0.001952279 0.9993991 0.00221478 0.0004344702 0.08702783 0.001054399 0.9994942 0.005912236 0.02894939 0.0004824547 0.3606349 0.3470786 0.3835269 0.5554863 0.4861686 0.3800571 0.8790596 0.498057 0.4783771 0.5483222 0.4637005 0.5088989 0.1403595 0.6697799 0.8669693 0.9464971 0.01155384 0.8199709 0.005775565 0.04825305 0.1909385 0.2959879 0.007153329 0.1281328 0.01231143 0.01122286 0.1141575 0.2147376 0.02750653 0.06740276 0.06624734 0.4196206 0.5133746 0.6239221 0.2309924 0.4708345 0.1103693 0.005772264 0.06499522 0.1790551 0.00277418 0.03644322 0.005084835 0.4801987 0.1911919 0.1562725 0.01732093 0.1499312
"50" 0.009400378 0.0008394975 0.0009162956 0.0005600267 0.9957285 0.002799775 0.01156584 0.0003529697 0.003665761 9.830685e-05 0.001540147 0.9972469 0.815862 0.0001878783 0.001400108 0.0006290217 0.03157187 0.005679649 0.01947477 0.999885 0.002537801 0.9995556 0.02030399 0.001911218 0.03026594 7.472258e-05 0.9996078 0.004378656 0.01358245 0.002232324 0.3590851 0.3357288 0.3667131 0.5295632 0.4784944 0.3768698 0.7703067 0.5025023 0.5024784 0.4984884 0.4659558 0.5307612 0.07140128 0.651215 0.8754568 0.9502368 0.008921026 0.799892 0.03303827 0.0548496 0.1794823 0.2641284 0.008783974 0.1217104 0.03030935 0.0185282 0.1033857 0.1665486 0.03167395 0.05685323 0.08737458 0.4125923 0.5330287 0.611239 0.1676744 0.4804107 0.119201 0.003597139 0.1047963 0.1895146 0.009381182 0.04902419 0.003631866 0.4737278 0.1740771 0.182012 0.01908902 0.1474622
"51" 0.1316844 0.0004744658 0.0003097408 0.001116203 0.9866308 0.003049353 0.001690623 0.001865084 0.001637867 0.0001867351 0.009027636 0.9968137 0.9479666 0.0001985837 0.003190788 0.004450728 0.01786101 0.0001586511 0.04983523 0.9987007 0.0003761661 0.9996192 0.001015459 0.001236446 0.01403537 0.0001585112 0.9950422 7.310103e-05 0.004718429 0.001411886 0.3952266 0.3104364 0.3757533 0.5872069 0.586757 0.4455859 0.8891888 0.5050975 0.5047874 0.4671803 0.4847453 0.5621642 0.0160697 0.6468287 0.894252 0.9572977 0.0006160504 0.7943789 0.02820471 0.04460306 0.1706695 0.2882522 0.01159639 0.1154341 0.05086308 0.01331815 0.0924782 0.1594788 0.001653106 0.06162065 0.1868869 0.3959383 0.5101324 0.6198248 0.2544648 0.4542949 0.05022579 0.01037055 0.09320555 0.1603659 0.0267275 0.05901522 0.004322041 0.4615933 0.1801586 0.1883201 0.02085251 0.1447534
"52" 0.02934575 0.0007982842 0.0001037415 0.0001834477 0.9846277 0.001754179 0.1743088 0.001480704 0.002171888 0.0001396345 0.01415646 0.9958313 0.886705 0.0002671081 0.00126697 0.004025468 0.01090896 0.0005430761 0.007843265 0.9989821 0.003174307 0.9956269 0.01694948 0.0003246246 0.08719979 0.0003881493 0.9983732 0.001710899 0.002527604 0.002839616 0.4334153 0.3592776 0.3751498 0.5082692 0.495405 0.4130174 0.7403494 0.4803256 0.5053478 0.5432888 0.503301 0.4966008 0.1764139 0.6971765 0.8742001 0.9224941 0.01987031 0.8239348 0.03605575 0.05243541 0.1957112 0.2643833 0.01053076 0.130628 0.04087936 0.0008393108 0.09098064 0.2322028 0.02787345 0.03945933 0.1038649 0.4348373 0.4954916 0.6252447 0.1938838 0.4620259 0.007219877 0.007049397 0.09568117 0.1723979 0.02224504 0.07450284 0.005028333 0.4705185 0.1922745 0.1631861 0.02081999 0.1481726
"53" 0.04942289 0.001796933 0.002610412 0.0002480895 0.9711354 0.008546447 0.06071978 0.001278606 2.995076e-05 0.001558292 0.001720657 0.9998576 0.992832 0.002214825 0.001160749 0.001450942 0.01292071 0.001824869 0.1320071 0.9999912 0.0001759223 0.9998029 0.01851768 4.194133e-05 0.02664023 0.0006528812 0.9965708 0.000704825 0.007261814 0.001921437 0.5336075 0.3708836 0.3802159 0.5019004 0.5836754 0.3710446 0.6290446 0.489319 0.5389379 0.4919034 0.5732807 0.5301026 0.05179052 0.676513 0.8800314 0.9653677 0.0101769 0.7945982 0.03178694 0.04774307 0.2082197 0.260003 0.01399731 0.1343994 0.01227602 0.01768017 0.1048675 0.1773301 0.00985071 0.05774103 0.01385588 0.4527546 0.5117276 0.589425 0.1871441 0.5042361 0.0454536 0.004618934 0.1017484 0.1956492 0.01224544 0.05024807 0.004460566 0.4727698 0.192819 0.1636371 0.02060147 0.145712
"54" 0.06304978 0.0001010734 0.001545491 0.0009559054 0.9989298 0.001093262 0.0155024 0.0001989942 7.634908e-05 0.003351231 0.00325178 0.9974308 0.93681 0.0003817013 0.00360049 0.0003943806 0.006855624 0.0003992564 0.0001744306 0.9998182 0.002681929 0.9973462 0.01276073 0.00170343 0.006009579 2.227478e-05 0.9999802 0.00220947 0.004820027 0.003366186 0.3160881 0.377288 0.413291 0.4567927 0.5171075 0.4189692 0.8894238 0.4941775 0.5130424 0.5424354 0.5255189 0.5307692 0.008207485 0.6921686 0.8943836 0.9721215 0.01895735 0.8352428 0.01760879 0.07794142 0.1722464 0.2847696 0.001540212 0.1317341 0.01588499 0.02066754 0.1229055 0.2467926 0.02014874 0.07026019 0.004043883 0.4582709 0.5008287 0.6106948 0.1834596 0.4599186 0.06261237 0.003721635 0.09567249 0.2693781 0.01442133 0.0408561 0.004000472 0.5155512 0.1975976 0.1181009 0.01701528 0.1477346
"55" 0.007413941 0.001177102 0.001302346 0.0002162012 0.9848966 0.0008045348 0.1003535 0.0003032109 0.002643355 0.0004761112 0.005757301 0.9978981 0.9679615 0.000810852 0.0009369664 0.0002589804 0.002951271 0.0005888031 0.03762893 0.9993149 0.0006182874 0.9986571 0.006894709 0.001900195 0.0222383 0.0008070917 0.997207 0.004717496 0.01219978 0.001129885 0.3661734 0.3506272 0.3532487 0.5246693 0.4842655 0.3937687 0.7001178 0.5020542 0.5395922 0.4697246 0.5937536 0.5242919 0.01271801 0.6652174 0.8571882 0.9280052 0.01856606 0.8189305 0.002527005 0.05749872 0.1667141 0.2593507 0.001135216 0.1457102 0.1984236 0.00847182 0.09842889 0.2267236 0.004972966 0.05096406 0.03809967 0.3981329 0.4755761 0.6394551 0.1720255 0.4814038 0.1967544 0.008943103 0.1106935 0.1830146 0.009144861 0.05482638 0.003304918 0.4908004 0.1819655 0.1545951 0.01798317 0.1513509
"56" 0.006441505 0.0007637665 0.0002112435 5.352124e-05 0.9549519 0.003362099 0.06905324 0.0009245031 0.0004443393 0.001054281 0.01883484 0.9979876 0.9946754 0.001800706 0.0001741746 0.0005012486 0.004896662 9.310152e-05 0.1161886 0.9999702 0.001423506 0.9997986 0.01879659 0.0004031979 0.06239008 0.0006984827 0.9941096 0.002815836 0.00296134 0.001711355 0.2989176 0.3387163 0.3738354 0.577042 0.427429 0.4517083 0.8003747 0.4975017 0.4850592 0.5459644 0.4878167 0.512671 0.07429619 0.6676395 0.8841998 0.9362583 0.0190455 0.8148013 0.09373188 0.05753074 0.1869971 0.2586323 0.003881229 0.1223984 0.06961593 0.01518193 0.09090732 0.2132091 0.02616179 0.05160348 0.01072667 0.3916449 0.4972734 0.7005157 0.2119041 0.4831885 0.009916742 0.0128493 0.09041152 0.1482172 0.001870151 0.03452432 0.004462152 0.4621064 0.1851575 0.1752025 0.02050908 0.1525624
"57" 0.01461305 0.0008079964 0.0009443786 0.0002687566 0.9922157 0.0005779607 0.1303205 0.0002927683 0.001533481 0.001505105 0.005457245 0.9981092 0.8332045 0.0004983169 0.0007669103 0.001101812 0.01320954 0.001906259 0.1233252 0.9989215 0.002449018 0.9977573 0.01045536 0.0006371737 0.1297784 0.0002666625 0.9984936 0.00342752 0.01024009 7.258047e-05 0.296323 0.3358198 0.3890003 0.5796383 0.4528171 0.3708813 0.8853775 0.511673 0.5604792 0.573362 0.5009033 0.4583336 0.03333329 0.7071721 0.8703501 0.9493082 0.01015456 0.8064424 0.003737195 0.05751144 0.2086118 0.288956 0.0329389 0.1248223 0.01935834 0.01507645 0.103726 0.1911352 0.006997695 0.07729975 0.1827475 0.4342714 0.4922517 0.5868468 0.37001 0.4796966 0.06150967 0.007615 0.1041663 0.1861445 0.00983324 0.06374538 0.00484761 0.4841714 0.1854036 0.1500519 0.02019321 0.1553323
"58" 0.09874358 0.001523477 0.0007216441 0.001766349 0.9694696 0.001972214 0.0183772 0.0003178376 0.00022806 9.00347e-05 0.002048668 0.9984005 0.9806401 0.000118029 0.0004898712 0.0008378266 0.02783079 0.002903155 0.1531248 0.9999958 0.004581876 0.9979164 0.007614517 0.001807938 0.001958889 0.0004545457 0.9985 0.003222 0.003044461 0.001345118 0.2844643 0.3561392 0.397027 0.4687475 0.459578 0.4153442 0.8480435 0.5058484 0.5088046 0.5284464 0.6236714 0.5489775 0.002494813 0.6823596 0.8881193 0.9152027 0.03796584 0.8417654 0.001175567 0.05195661 0.1946417 0.3291719 0.05815661 0.1414662 0.02204149 0.003948768 0.09027613 0.2496952 0.0007979742 0.06449782 0.01243819 0.4174019 0.4899255 0.585936 0.2034835 0.463081 0.2825575 0.003627194 0.08444971 0.2346428 0.01887033 0.04933605 0.004551218 0.4848402 0.2026691 0.1452108 0.01685634 0.1458723
"59" 0.02284068 0.0001444983 0.0007565838 0.002927081 0.9997747 0.0007759808 0.02060664 0.0001342246 4.329296e-05 0.003275292 0.01887292 0.9983889 0.9841078 0.0001079962 0.001788139 0.0003738981 0.0037444 0.0003213808 0.06668293 0.9998803 0.0009624753 0.9997604 0.001787521 0.0009893655 0.1796471 0.0001154581 0.998234 0.002087991 0.01080704 0.00014396 0.4112294 0.3693852 0.4337714 0.4910217 0.5233139 0.4397359 0.8652675 0.5273889 0.524202 0.4625582 0.4687319 0.5250242 0.03251691 0.684775 0.8788928 0.9450795 0.04348643 0.8107515 0.1560265 0.04628651 0.1950704 0.300063 0.0219269 0.1416148 0.005016698 0.005300324 0.09338542 0.2373264 0.02308426 0.06112568 0.001658391 0.4462466 0.518863 0.5767873 0.2415735 0.4694018 0.003277556 0.006500705 0.08565668 0.194081 0.00406018 0.05777522 0.003229641 0.4835027 0.1774392 0.1631566 0.01888251 0.1537894
"60" 0.06497264 0.0009173961 0.001127849 0.003137439 0.9974959 0.00619539 0.03046528 2.825108e-05 0.0001724624 0.001229165 0.01736228 0.9995086 0.9436148 0.000686213 0.000160875 0.0002810387 0.002539203 0.0008294447 0.06732666 0.9995176 0.000404709 0.9993755 0.003467455 0.0001625065 0.06646092 0.0003258655 0.999114 0.001088895 0.00506698 0.0005418727 0.1042969 0.3358614 0.3471621 0.5506479 0.4803597 0.4142027 0.6515245 0.4936854 0.5185886 0.5605248 0.5431061 0.4782296 0.01593309 0.6436458 0.8875838 0.9461096 0.003841568 0.8208686 0.01751145 0.05912271 0.188758 0.2455155 0.007461971 0.1055636 0.01497701 0.009621894 0.09356589 0.1854153 0.01086341 0.05657247 0.09346293 0.4126318 0.4817516 0.590233 0.2464245 0.44982 0.01447381 0.00405416 0.09946157 0.1732851 0.001567043 0.05065013 0.005738846 0.4482309 0.1854967 0.1799954 0.02285882 0.1576793
"61" 0.01501507 0.0001406535 0.0001679081 0.0001126352 0.9992759 0.0007006417 0.008577251 0.0001574447 0.001491909 0.002871309 0.0001481108 0.997853 0.9663795 0.0005664468 0.002320792 0.001483072 0.001508312 0.001340988 0.05072339 0.9963573 0.005045401 0.9992526 0.0007084832 0.008126113 0.07326517 0.0002451053 0.9997558 0.0001377684 0.008741856 0.003777363 0.3044426 0.3717937 0.3760474 0.4880577 0.4260522 0.3748276 0.8391433 0.4983098 0.5210257 0.5026635 0.4661846 0.5357203 0.08613115 0.6667069 0.9024978 0.9545907 0.01004466 0.8230662 0.02561214 0.03234955 0.2215797 0.2787885 0.01083002 0.1273051 0.05752951 0.02631025 0.08737366 0.1426532 0.01624016 0.06424952 0.02204673 0.4037806 0.4923357 0.5963672 0.2800037 0.4814752 0.02258327 0.001919906 0.08096623 0.1723149 0.01475921 0.04891072 0.004662601 0.4579413 0.1767156 0.1879957 0.02006027 0.1526245
"62" 0.02592954 0.0001817917 0.001604497 0.0003386856 0.9987518 0.008345486 0.025731 0.0006705304 0.001158354 0.002193235 0.008569887 0.9995929 0.9910846 7.170914e-05 0.001532592 0.0003338866 0.001150642 0.002204492 0.07015463 0.9999123 2.739662e-05 0.9978891 0.01023358 0.0008881796 0.1100883 0.0003637733 0.9992168 0.0003695841 0.00140119 0.003276316 0.3510493 0.3701221 0.3593511 0.4951329 0.5109966 0.4039461 0.8561247 0.4880943 0.4873283 0.563358 0.4951299 0.5195987 0.04433168 0.6446114 0.8849674 0.9378219 0.00760963 0.8214672 0.04511235 0.05682322 0.1999473 0.2244433 0.0004596302 0.122268 0.05647354 0.01020814 0.08760402 0.2082446 0.008207335 0.04133785 0.003499274 0.4212153 0.4870022 0.6258744 0.1510708 0.4819951 0.05251382 0.0006804303 0.1092137 0.2015034 0.01012903 0.04255269 0.004162499 0.4723056 0.1887423 0.1682103 0.02075398 0.1458253
"63" 0.1437151 0.0001388642 0.0004750452 0.00262999 0.9832972 0.0004483314 0.0863072 0.001438261 0.0005610376 0.001078144 0.0003288333 0.9969668 0.8359607 0.0001126159 0.003315462 0.005450543 0.02361212 0.0004164134 0.0319019 0.9989866 0.001852841 0.9960778 0.00903592 0.00371492 0.03197612 0.0004274789 0.9962432 6.958328e-05 0.0008730222 0.0001162894 0.3499838 0.3684013 0.4075305 0.5421872 0.5542512 0.4211404 0.6955927 0.5160955 0.5139049 0.4945237 0.4851839 0.4813048 0.0069674 0.6475567 0.8775914 0.9432263 0.000151104 0.8129004 0.1236818 0.0499436 0.1770338 0.3028885 0.01316126 0.1382664 0.1005106 0.01284665 0.1021787 0.1901027 0.003114879 0.05184016 0.08008181 0.4332756 0.491119 0.583528 0.3153107 0.4988672 0.01067046 0.01029747 0.09789379 0.1900258 0.005755794 0.04244787 0.006765402 0.473261 0.1862076 0.1636114 0.02202691 0.1481277
"64" 0.07355978 0.0008078685 0.005236546 0.0005524161 0.9943148 0.002352256 0.1495838 0.0003015349 0.003052519 0.001392838 0.005950489 0.9970494 0.9473873 9.5966e-05 0.002764285 0.003909581 0.01281758 0.001958049 0.03506595 0.9998883 0.001438646 0.9993707 0.02520106 0.003453964 0.01117667 0.0008231626 0.9995277 0.003076676 0.003439676 0.00237782 0.3234237 0.3522387 0.4150409 0.5252258 0.4170988 0.3854668 0.8777059 0.4810978 0.5420168 0.5633191 0.4637556 0.5459023 0.001097071 0.6659647 0.8876856 0.9587366 0.009267405 0.7835962 0.003329915 0.04087352 0.1921114 0.2428352 0.007978739 0.119615 0.04824279 0.00425806 0.1007602 0.1758582 0.03130151 0.07240827 0.02821989 0.3901594 0.4975682 0.6061014 0.2416571 0.4721256 0.1944926 0.002863943 0.0888672 0.1723083 0.02233557 0.04956978 0.003249513 0.4603911 0.1855771 0.1791817 0.02364141 0.1479592
"65" 0.1545371 0.0001790505 0.0002028226 0.001925407 0.960977 0.00212392 0.07523105 0.000295528 0.0006673993 0.0006818004 0.00205541 0.9953052 0.9869853 0.002992472 0.002279523 0.001052601 0.009830932 9.44539e-05 0.03280375 0.9999805 0.005283173 0.9994043 0.004776809 4.47596e-05 0.07023828 0.001412808 0.9967477 0.002113497 0.002817008 0.004421138 0.2236923 0.3574016 0.3774786 0.5198556 0.3943303 0.4029719 0.7698428 0.4724432 0.5335402 0.488264 0.4961628 0.5281655 0.03514093 0.6520973 0.8739618 0.9121876 0.04909119 0.8008688 0.0625381 0.01777748 0.1735328 0.2836296 0.01151438 0.1371971 0.04618357 0.001437925 0.1007884 0.159117 0.02294399 0.05187624 0.08614844 0.4114642 0.5219824 0.5946508 0.1488385 0.5039707 0.1824286 0.002661196 0.08458689 0.1657372 0.008000466 0.05944033 0.00522432 0.4162712 0.1958576 0.2074272 0.01742535 0.1577943
"66" 0.0244925 0.0008356472 0.0008957638 0.003543124 0.9943765 0.0006671558 0.03658873 0.001812556 0.005095987 0.002971982 0.01223136 0.9958722 0.9828152 0.0004435853 0.0006019503 0.000292005 0.01475624 0.003426998 0.01290106 0.9993462 0.001574538 0.9990643 0.003881471 0.001922872 0.003192036 0.0008113748 0.9995881 5.956277e-05 0.04344716 0.0006760772 0.3144421 0.3369591 0.3761683 0.4858453 0.5203056 0.3649948 0.6967155 0.4932408 0.5193889 0.4947415 0.4439364 0.5310347 0.03016036 0.6322766 0.8905919 0.9251789 0.01796384 0.794277 0.2666154 0.02214501 0.1642604 0.2314169 0.009699043 0.1275291 0.03780201 0.007491274 0.09142557 0.1589685 0.001399461 0.06735592 0.1706529 0.4217846 0.5094391 0.5213941 0.2715443 0.5226692 0.3080806 0.0005000975 0.09660394 0.1385609 0.009815525 0.06905466 0.003225493 0.4005318 0.1798472 0.2535012 0.01661118 0.1462831
"67" 0.006993154 3.031519e-05 0.00370719 0.000103752 0.9913051 0.001853823 0.0181406 0.0002206453 0.0001171469 0.0002804917 0.004159021 0.9998259 0.709969 6.642107e-05 0.0008795241 0.000723491 0.009838908 0.002361764 0.009747699 0.999416 0.005908405 0.9959574 0.000246748 0.002483202 0.06784872 0.0009057829 0.9999228 0.0007629351 0.04264613 0.002086682 0.3084913 0.3291502 0.3517908 0.4797536 0.4220152 0.3708356 0.3401422 0.4858853 0.4970294 0.54036 0.5280793 0.5239251 0.01930415 0.6287618 0.8852292 0.8999865 0.019703 0.8304536 0.0703769 0.02806303 0.2196274 0.2408575 0.004542904 0.1369677 0.07837959 0.003217094 0.08784575 0.1716121 0.02416731 0.04678384 0.0123149 0.3794375 0.4887333 0.5737358 0.3717375 0.4630093 0.02050376 0.0009816587 0.09234306 0.1258574 0.0008910855 0.04151922 0.003408031 0.4289468 0.1803787 0.2191014 0.01588986 0.1522752
"68" 0.01461569 0.0005029676 0.001368022 0.002282724 0.9789295 0.0003050824 0.1280968 0.001537716 0.0004595732 0.0003721657 0.001686067 0.9997098 0.9752907 3.755826e-05 0.001018404 0.002331854 0.02413741 0.0001068976 0.2340036 0.9995791 0.002012711 0.998194 0.02975689 0.001138355 0.1677909 0.001944823 0.9977558 0.001721229 0.02620822 0.0004331045 0.3357812 0.3454622 0.3788571 0.5560747 0.5738296 0.3844919 0.9144881 0.5159656 0.5443955 0.4838328 0.4594053 0.5230972 0.07160448 0.6578173 0.8996796 0.9158567 0.03430454 0.801618 0.05829711 0.05118989 0.2044008 0.2388193 0.02021366 0.1472594 0.01607106 0.001739555 0.07152637 0.1987803 0.003708112 0.06256138 0.01519968 0.4154445 0.4930213 0.5316647 0.2072441 0.4505143 0.1090684 0.00916159 0.08796737 0.1494721 0.003274503 0.04928355 0.002941217 0.4346422 0.185313 0.1997757 0.01538177 0.1619461
"69" 0.1059255 0.001708354 0.0007329715 0.002229887 0.9747682 0.0006785266 0.03796518 0.000117371 0.001028322 0.0004350132 0.04057274 0.9971719 0.9178122 0.001304433 0.001130626 0.0008586706 0.01129482 0.0071588 0.04151174 0.9997735 0.003983386 0.9999056 0.004938402 0.002525777 0.005310902 0.0008158588 0.9999598 0.002590587 0.008366352 0.005510257 0.3066669 0.3721217 0.3848074 0.4468851 0.4977982 0.4216248 0.8078504 0.4957624 0.5359839 0.5139694 0.50425 0.4970185 0.07658729 0.6640843 0.8853439 0.9029141 0.02028404 0.8210318 0.1787691 0.0434724 0.206246 0.2807568 0.02174418 0.1224334 0.01948921 0.001594358 0.0971689 0.1852756 0.01211139 0.06737308 0.04004899 0.4378106 0.4931735 0.5772048 0.2605785 0.4682485 0.1062796 0.004184456 0.07528333 0.1497608 0.007201187 0.03988715 0.004074518 0.4308672 0.1878 0.2040731 0.0201832 0.153002
"70" 0.003370471 0.0007056686 0.001883464 0.0001434196 0.9964113 0.004640207 0.06274197 0.0004325598 0.003164528 0.0003722473 0.001790494 0.9974047 0.9822743 0.0002996168 0.0005431625 0.0009117839 0.01533247 0.0004099141 0.03076756 0.999483 0.001372874 0.9997836 0.01187586 0.002654672 0.1384395 0.0003884845 0.9992062 0.001173373 0.02773168 0.0003020166 0.223829 0.3149095 0.3868503 0.5525485 0.5400622 0.371855 0.7574779 0.4786434 0.4942365 0.5465217 0.5071217 0.5296012 0.02477264 0.6530571 0.8854611 0.9138307 0.04036692 0.7853777 0.08866161 0.07513978 0.1571189 0.2306107 0.0007446421 0.1359689 0.01656378 0.006004184 0.1145284 0.2129089 0.0001356914 0.060122 0.145675 0.3975908 0.490734 0.6247968 0.2510092 0.4646481 0.05782936 0.004428083 0.1002714 0.1711553 0.0004346139 0.04490815 0.004082722 0.448514 0.1962142 0.1826507 0.02228398 0.1462543
"71" 0.0473485 0.0001357881 4.298812e-05 0.004923732 0.9769612 0.002020813 0.02977718 0.000330216 0.002730906 0.008264228 0.04877982 0.9999215 0.9237568 0.0001539045 0.001420545 0.001942432 0.004505561 0.0003492861 0.04355945 0.9997965 0.001080609 0.998912 0.006373911 0.005952162 0.1847274 0.00088271 0.9985286 0.00424486 0.009359851 0.001561394 0.4036912 0.3456504 0.3888905 0.5450395 0.4925791 0.4119046 0.8274628 0.5089254 0.5022908 0.500715 0.5921744 0.4841841 0.08094951 0.6519353 0.8883776 0.9284189 0.01689004 0.809721 0.007444977 0.05687098 0.1955741 0.2691753 0.01430589 0.127667 0.03761602 0.01048389 0.08244841 0.2056369 0.006089236 0.04591371 0.07543394 0.4237815 0.4896088 0.6013914 0.1605652 0.4804595 0.02885023 0.003623717 0.09797132 0.1773402 0.01125455 0.0391972 0.004551434 0.4558842 0.1825223 0.1860722 0.0199278 0.1510421
"72" 0.02536278 0.0003109809 0.004607383 0.0009705506 0.9848137 0.0005652665 0.05613704 0.0002902825 0.0006337379 0.0005187019 0.01259336 0.9973901 0.9986952 0.0001422048 0.0007765755 9.842736e-05 0.006890385 0.005568994 0.01719401 0.9993616 0.002032155 0.9980804 0.002243483 0.001292275 0.1384727 0.0006996695 0.999547 0.00212572 0.004784587 0.001522763 0.3291527 0.3262637 0.3773086 0.5245173 0.3849949 0.4252425 0.9409931 0.4784582 0.5260989 0.4716753 0.6428402 0.4845048 0.0599063 0.6338869 0.853348 0.9431884 0.01504746 0.832352 0.01831362 0.04337109 0.1657427 0.2563152 0.004916805 0.1314343 0.01386598 0.01392903 0.0837108 0.1874905 0.06695762 0.04050835 0.1464465 0.4005686 0.5106279 0.6094302 0.2263489 0.4767566 0.02326934 0.008518443 0.09206174 0.1821539 0.01823743 0.06483351 0.003395318 0.4574321 0.1828004 0.187483 0.01750743 0.1513818
"73" 0.2148221 0.0005605305 0.0002161892 0.000203145 0.9902119 0.0006462845 0.005942032 0.0006711351 0.001021283 0.0001117244 0.002124238 0.9993658 0.8454656 0.001615882 0.0001253733 0.001994325 0.04086653 0.008618595 0.03283797 0.9996473 0.003354941 0.9994788 0.01962816 7.790742e-05 0.04577599 0.002039913 0.9955446 0.001383562 0.04479568 0.0004518759 0.4296684 0.3277227 0.3948584 0.529911 0.702102 0.4134575 0.5504814 0.5167033 0.4910876 0.4978797 0.5801709 0.5157426 0.1309216 0.6915066 0.8951063 0.924816 0.009750053 0.813734 0.1577019 0.03586109 0.1988378 0.3252507 0.01997179 0.1341496 0.1797421 0.005079108 0.108766 0.1984992 0.01817169 0.04797543 0.02448363 0.4104482 0.4795024 0.5980271 0.1966488 0.4983087 0.01640657 0.007074003 0.09190932 0.1908338 0.01892977 0.04761078 0.00308517 0.4689809 0.1775079 0.1868308 0.01908555 0.1445096
"74" 0.1963031 0.0006335944 0.0008422698 0.004000895 0.9736402 0.0006169693 0.01377384 0.0009122542 0.0004178165 6.794411e-05 0.009171198 0.9984296 0.9722696 0.0005498159 0.000770766 0.0003374308 0.02207279 0.0005765011 0.01901401 0.9999986 0.002407968 0.9995084 0.002106972 0.001839998 0.01661431 0.0004589129 0.9995457 0.0008420238 0.01207622 0.0003099288 0.4116921 0.3628528 0.3754692 0.4743734 0.5648519 0.3724793 0.6098768 0.5177157 0.5454275 0.5152191 0.433253 0.497053 0.01221493 0.6768843 0.8821688 0.9252877 0.004122316 0.8212452 0.09607791 0.03080394 0.1834435 0.2628698 0.009023195 0.1176272 0.08868789 0.0005066119 0.09180813 0.1659927 0.03145321 0.04775522 0.1377435 0.405979 0.5029221 0.5977092 0.1730184 0.5205565 0.07838646 0.001638024 0.08070829 0.18072 0.09114318 0.05843203 0.004578909 0.4494411 0.1857121 0.1852539 0.02441239 0.1506016
"75" 0.005354021 0.0005980563 0.003133208 0.0007575714 0.964329 0.0008546918 0.1610152 0.0004329159 0.006637309 0.002753313 4.880771e-05 0.9962856 0.8679741 0.0001936065 0.001517557 0.0007023635 0.008172038 0.004489581 0.002789343 0.9999803 0.0001996586 0.9978974 0.04173189 0.001876057 0.1067222 0.001134799 0.999918 0.001420406 0.02896081 0.00418233 0.3801734 0.3307918 0.3809943 0.558383 0.5524077 0.4297639 0.7064363 0.4926604 0.5423721 0.5526884 0.5397184 0.4992486 0.08373686 0.6434064 0.8761338 0.9498498 0.009417053 0.8226781 0.05120876 0.0560792 0.189696 0.2278977 8.640132e-05 0.1324253 0.01142236 0.02320477 0.09221705 0.1644369 0.009838182 0.07333823 0.04784872 0.3969363 0.5010023 0.6818106 0.2370239 0.509157 0.07073034 0.01315418 0.08078466 0.1434375 0.003597359 0.04234928 0.004909894 0.470812 0.1639834 0.1832799 0.02103409 0.1559808
